"","SST","chl","light.5","light.10","light.15","light.40"
"41",NA,1.23274612799287,19.4172674040417,10.8493439804247,6.06204067525364,0.330138126579177
"42",NA,0.931660897201962,21.1193344929118,12.8884019270487,7.8653474752674,0.665751457656229
"43",NA,0.915349151406969,21.3572429216092,13.172504303127,8.12440399038288,0.725115717942245
"44",NA,0.71557640177863,22.5648654543104,14.7985480065668,9.70522175486002,1.17743583632684
"45",NA,0.74654458463192,22.632265720846,14.6940158616214,9.54010105769959,1.10056406795874
"46",NA,0.851705175638199,21.5516030921743,13.5482339554983,8.51698328555287,0.836182995961927
"47",NA,0.864518217742443,21.3621772622025,13.3848880853873,8.38656223377258,0.809897620537015
"48",NA,0.633611762523651,22.7013316345054,15.3138490254104,10.3304059756833,1.44305382206206
"49",NA,0.595368099212646,23.0681888331149,15.751373445212,10.7553205501062,1.59642312604963
"50",NA,0.611943891644478,23.0461662044891,15.6637312507841,10.6461297952888,1.54409644968161
"51",NA,0.631921966870626,22.5458236090865,15.2073648659814,10.2575071186967,1.4321256801996
"52",NA,0.606443328989877,23.1853140013476,15.7807306150538,10.7409137840627,1.56895992957586
"53",NA,0.458477266132832,24.2839352613069,17.3661108175124,12.4189840600773,2.32275593146601
"54",NA,0.41254791431129,24.8477281244255,18.1141349927709,13.2053073380895,2.7189616401571
"55",NA,NA,NA,NA,NA,NA
"56",NA,NA,NA,NA,NA,NA
"57",NA,NA,NA,NA,NA,NA
"58",NA,NA,NA,NA,NA,NA
"59",NA,NA,NA,NA,NA,NA
"60",NA,NA,NA,NA,NA,NA
"61",NA,NA,NA,NA,NA,NA
"62",NA,NA,NA,NA,NA,NA
"63",NA,NA,NA,NA,NA,NA
"64",NA,NA,NA,NA,NA,NA
"65",NA,NA,NA,NA,NA,NA
"66",NA,NA,NA,NA,NA,NA
"67",NA,NA,NA,NA,NA,NA
"68",NA,NA,NA,NA,NA,NA
"69",NA,NA,NA,NA,NA,NA
"70",NA,NA,NA,NA,NA,NA
"71",NA,NA,NA,NA,NA,NA
"72",NA,NA,NA,NA,NA,NA
"73",NA,NA,NA,NA,NA,NA
"74",NA,NA,NA,NA,NA,NA
"75",NA,NA,NA,NA,NA,NA
"76",NA,NA,NA,NA,NA,NA
"77",NA,NA,NA,NA,NA,NA
"78",NA,NA,NA,NA,NA,NA
"79",NA,NA,NA,NA,NA,NA
"80",NA,NA,NA,NA,NA,NA
"81",NA,NA,NA,NA,NA,NA
"82",NA,NA,NA,NA,NA,NA
"83",NA,NA,NA,NA,NA,NA
"84",NA,4.40323561429977,7.80079322979419,1.74015716754322,0.388184493364904,0.000214430581646465
"85",NA,NA,NA,NA,NA,NA
"86",NA,3.14601469039917,11.1141046224727,3.575893218355,1.15052113898784,0.00396684203999953
"87",NA,2.59409538904826,13.2094523984187,4.96785536271346,1.86832778229288,0.0140563873378768
"88",NA,2.37242555618286,14.0292625148916,5.61966375568302,2.2510535171336,0.0232147101738742
"89",NA,2.26049070888095,14.5517229974956,6.01593072545285,2.48708847053206,0.0300353897763661
"90",NA,2.79647150304582,11.8608140121601,4.0553171515005,1.38654878007475,0.00647868397784426
"91",NA,3.32849612236023,9.62024765236934,2.63380616762019,0.721076543896008,0.00110909605206835
"92",NA,2.06877357363701,15.1035522298876,6.58599527081875,2.87186305890438,0.0452767547765225
"93",NA,1.79368917147319,16.4479155566881,7.78409143653105,3.68387588588013,0.0874561380245303
"94",NA,1.48784382939339,18.0371043895214,9.28341053633207,4.77802364087598,0.172564708803912
"95",NA,0.894524404406548,21.337570986904,13.1488251522415,8.10268436788478,0.720010415089523
"96",NA,0.793735854327679,22.0728039294885,14.0905767997756,8.99497658678186,0.953578315497146
"97",NA,0.796312494410409,22.1751598767281,14.2026382393036,9.096436466653,0.980353306249841
"98",NA,0.763069284813745,22.3117261363094,14.3634071138454,9.2465935919824,1.02235863170793
"99",NA,0.791649963706732,22.314436101132,14.355662344893,9.2355029912731,1.01776414153297
"100",NA,0.853185940533876,21.5837450375312,13.518028568581,8.4664221182754,0.81589205964016
"101",NA,0.882315384017097,21.395877643332,13.3032709048012,8.27154743155326,0.768649610686731
"102",NA,0.712067532539368,22.1956921379629,14.5669421051446,9.56022461366274,1.16403651753346
"103",NA,0.659406140446663,22.6420895192328,15.1269821245075,10.1062045532856,1.34513860558367
"104",NA,0.649908694624901,22.6214675534362,15.1281438687558,10.1169712518943,1.35324012157534
"105",NA,0.626488079627355,22.8149132784729,15.3971035848676,10.3910453618437,1.4546559468245
"106",NA,0.636310706535975,22.809635771914,15.3999315580032,10.3972678197344,1.45855037163516
"107",NA,0.575729770792855,23.1765453485625,15.9327082997425,10.9529349584635,1.68164773678744
"108",NA,0.455722708255053,24.001937986604,17.174684217043,12.2894150513919,2.30538502837534
"109",NA,NA,NA,NA,NA,NA
"110",NA,NA,NA,NA,NA,NA
"111",NA,NA,NA,NA,NA,NA
"112",NA,NA,NA,NA,NA,NA
"113",NA,NA,NA,NA,NA,NA
"114",NA,NA,NA,NA,NA,NA
"115",NA,NA,NA,NA,NA,NA
"116",NA,NA,NA,NA,NA,NA
"117",NA,NA,NA,NA,NA,NA
"118",NA,NA,NA,NA,NA,NA
"119",NA,NA,NA,NA,NA,NA
"120",NA,NA,NA,NA,NA,NA
"121",NA,NA,NA,NA,NA,NA
"122",NA,NA,NA,NA,NA,NA
"123",NA,NA,NA,NA,NA,NA
"124",NA,NA,NA,NA,NA,NA
"125",NA,NA,NA,NA,NA,NA
"126",NA,NA,NA,NA,NA,NA
"127",NA,NA,NA,NA,NA,NA
"128",NA,NA,NA,NA,NA,NA
"129",NA,NA,NA,NA,NA,NA
"130",NA,NA,NA,NA,NA,NA
"131",NA,NA,NA,NA,NA,NA
"132",NA,NA,NA,NA,NA,NA
"133",NA,NA,NA,NA,NA,NA
"134",NA,4.34304531415304,7.84656419992669,1.78498338504641,0.406058703364908,0.000247378556536932
"135",NA,4.78082758188248,7.09940943976217,1.40742468814476,0.279015356080906,8.54363747442834e-05
"136",NA,3.49462473392487,10.3665799861652,3.02402020076393,0.882132601767644,0.00186328718931541
"137",NA,NA,NA,NA,NA,NA
"138",NA,NA,NA,NA,NA,NA
"139",NA,3.25156936645508,10.92536637928,3.41196130952986,1.0655459573243,0.00316528358392818
"140",NA,2.92047377995082,12.0868767100846,4.14122536587344,1.41887337335416,0.0066991161128992
"141",NA,2.28064677450392,14.4008473065471,5.92340849858825,2.43643776607477,0.0286862325972183
"142",NA,2.02132328748703,15.4115229998578,6.82352012042336,3.02114377886288,0.051402706077253
"143",NA,1.75674852999774,16.7719548166396,7.98064342999947,3.7974505806327,0.0926324707992711
"144",NA,2.2346898496151,14.5580007154793,5.98707039731016,2.4622207844951,0.0289661072669491
"145",NA,2.45688822865486,13.2946072909884,5.04788829173735,1.91665505028729,0.0151256856102213
"146",NA,1.67144052849876,17.3122568351766,8.52192716702136,4.19490326024127,0.121239073421823
"147",NA,1.04487934046321,20.9231355130954,12.3872913726917,7.33374725102377,0.533425612870964
"148",NA,0.939449611306191,21.864294209064,13.3451483492839,8.14537998626847,0.690003137495855
"149",NA,0.850998345017433,22.032908486187,13.7591034539061,8.59228040519374,0.816018432850979
"150",NA,1.09940479530229,20.3399956097177,11.7965479916713,6.84162116796721,0.448930842149207
"151",NA,0.975710559636354,21.2415621696075,12.9122761275308,7.84908724990837,0.651479742597609
"152",NA,1.02567015960813,20.87970402054,12.5225382859238,7.51035383299328,0.582774511248904
"153",NA,0.915052595734596,21.664571992045,13.3712223086471,8.25262488882362,0.739089589351699
"154",NA,0.899770230054855,21.3784963503434,13.1647124900098,8.10672799922324,0.717821919161632
"155",NA,1.00435985252261,20.7631465025506,12.4032169561865,7.4092715592665,0.563613481858887
"156",NA,0.860375427537494,21.3084787260936,13.2785439107953,8.27462770371332,0.777568228370554
"157",NA,0.863935139444139,21.0911445077308,13.2026371118294,8.26458832723671,0.794371987769939
"158",NA,0.773230049345228,21.5843249187852,13.8863640797475,8.93384935970257,0.984666161141292
"159",NA,0.636133992009693,22.517363105537,15.1665571860666,10.2154260159204,1.4161324091791
"160",NA,0.624114169014825,22.5060032055908,15.2315132957333,10.3083161927423,1.46356198026885
"161",NA,0.545443460345268,23.017607570291,15.9327437507896,11.0286146226584,1.75256006266171
"162",NA,0.538565266877413,23.2924505533566,16.1233220619802,11.1607627423674,1.77374265540842
"163",NA,NA,NA,NA,NA,NA
"164",NA,NA,NA,NA,NA,NA
"165",NA,NA,NA,NA,NA,NA
"166",NA,NA,NA,NA,NA,NA
"167",NA,NA,NA,NA,NA,NA
"168",NA,NA,NA,NA,NA,NA
"169",NA,NA,NA,NA,NA,NA
"170",NA,NA,NA,NA,NA,NA
"171",NA,NA,NA,NA,NA,NA
"172",NA,NA,NA,NA,NA,NA
"173",NA,NA,NA,NA,NA,NA
"174",NA,NA,NA,NA,NA,NA
"175",NA,NA,NA,NA,NA,NA
"176",NA,NA,NA,NA,NA,NA
"177",NA,NA,NA,NA,NA,NA
"178",NA,NA,NA,NA,NA,NA
"179",NA,NA,NA,NA,NA,NA
"180",NA,NA,NA,NA,NA,NA
"181",NA,NA,NA,NA,NA,NA
"182",NA,NA,NA,NA,NA,NA
"183",NA,NA,NA,NA,NA,NA
"184",NA,NA,NA,NA,NA,NA
"185",NA,NA,NA,NA,NA,NA
"186",NA,NA,NA,NA,NA,NA
"187",NA,NA,NA,NA,NA,NA
"188",NA,3.84530651569366,9.46268578116529,2.49392130088724,0.657280987539373,0.000835781391725631
"189",NA,3.58940449357033,10.2796682340469,2.91411486993182,0.826103068874494,0.00151241883815258
"190",NA,3.35194997787476,10.7862579767796,3.26308444379954,0.987156074913904,0.00250134370133652
"191",NA,3.08320170640945,11.6997695775405,3.83365688338931,1.25617218374722,0.00474491931261195
"192",NA,NA,NA,NA,NA,NA
"193",NA,3.09178437127007,11.6227408857807,3.79709316899177,1.24049195243119,0.0046164425941303
"194",NA,2.88794324133131,12.2327910998452,4.2340243310809,1.46548419652257,0.00727981075833153
"195",NA,1.96468137370216,15.7572725746728,7.09366412008227,3.19345054228635,0.0590483901319968
"196",NA,1.63825415968895,17.3493927353975,8.58354495948686,4.24667567304593,0.125881275477642
"197",NA,1.54347200393677,17.7758164971222,9.0085750709655,4.5654400641658,0.152621375750369
"198",NA,2.32767286565569,14.2228469852557,5.71590349879157,2.29711764749822,0.0240810261639591
"199",NA,2.22469494491816,14.5081764387027,5.98449004599034,2.4685473920084,0.0294790220154876
"200",NA,1.57818349599838,17.6406667959278,8.86067417705021,4.45059972959572,0.142290985714972
"201",NA,1.12753457725048,20.4068181831414,11.7852656287797,6.80618039982539,0.437243999633468
"202",NA,0.858377885073423,22.5334475521877,14.1789646838057,8.92198315588383,0.880127903291554
"203",NA,0.836342833936214,22.3488673415298,14.0416180741778,8.8222385111522,0.86374786695137
"204",NA,1.15663213200039,20.2347207859332,11.5467034737598,6.58898941682573,0.398678480962016
"205",NA,0.843920420855284,22.1592167429867,13.9885763119533,8.83064909310356,0.885295348365785
"206",NA,1.10091085944857,20.4712342911427,11.9450688651022,6.9700081667166,0.471472571754033
"207",NA,1.26428831948174,19.3313539460924,10.710052418027,5.93363626348961,0.309718779555809
"208",NA,1.04306596517563,20.4320628458615,12.0304207148271,7.0835247359792,0.501293891429961
"209",NA,1.06798556778166,20.1107328606476,11.7007648012598,6.807703025199,0.453870926948783
"210",NA,1.32829008783613,18.3665603628696,9.94852706440131,5.38877115778371,0.251272243480103
"211",NA,1.1757532783917,18.9643859277269,10.7890153021349,6.13797101753313,0.365796844952404
"212",NA,0.85720931366086,20.6697479885114,12.9958724916773,8.17100924083877,0.802836301848835
"213",NA,0.601109430193901,22.359777629863,15.2540392218378,10.4064412640043,1.53776201966812
"214",NA,0.603821091353893,22.3273154203887,15.1925885435958,10.3377742603227,1.50800710048064
"215",NA,0.584331019057168,22.7915795819592,15.6033319846409,10.6821893650422,1.60647840057132
"216",NA,0.579954367130995,23.1358647250674,15.8417423116541,10.8472625705207,1.63269925399908
"217",NA,NA,NA,NA,NA,NA
"218",NA,NA,NA,NA,NA,NA
"219",NA,NA,NA,NA,NA,NA
"220",NA,NA,NA,NA,NA,NA
"221",NA,NA,NA,NA,NA,NA
"222",NA,NA,NA,NA,NA,NA
"223",NA,NA,NA,NA,NA,NA
"224",NA,NA,NA,NA,NA,NA
"225",NA,NA,NA,NA,NA,NA
"226",NA,NA,NA,NA,NA,NA
"227",NA,NA,NA,NA,NA,NA
"228",NA,NA,NA,NA,NA,NA
"229",NA,NA,NA,NA,NA,NA
"230",NA,NA,NA,NA,NA,NA
"231",NA,NA,NA,NA,NA,NA
"232",NA,NA,NA,NA,NA,NA
"233",NA,NA,NA,NA,NA,NA
"234",NA,NA,NA,NA,NA,NA
"235",NA,NA,NA,NA,NA,NA
"236",NA,NA,NA,NA,NA,NA
"237",NA,NA,NA,NA,NA,NA
"238",NA,NA,NA,NA,NA,NA
"239",NA,NA,NA,NA,NA,NA
"240",NA,NA,NA,NA,NA,NA
"241",NA,NA,NA,NA,NA,NA
"242",NA,NA,NA,NA,NA,NA
"243",NA,3.4580739566258,10.7260686670567,3.15804167822021,0.929811988991549,0.00205722391124919
"244",NA,NA,NA,NA,NA,NA
"245",NA,NA,NA,NA,NA,NA
"246",NA,2.72118588856288,13.2387468801938,4.80324039904737,1.74269653614701,0.0109561757734277
"247",NA,2.72632014751434,13.1683782904135,4.77000268785569,1.7278456876284,0.0107754794179229
"248",NA,2.18128545284271,15.0767448126038,6.38482112232343,2.70389538794794,0.0368294842662482
"249",NA,1.83917118202556,16.4453079696423,7.68666850865361,3.59281035484385,0.0801521176129641
"250",NA,1.67787040363659,17.2963277539713,8.48079902331134,4.15833656119776,0.117851187438351
"251",NA,1.72832826205662,17.1108544761372,8.26264252219412,3.98993875757528,0.104761705361961
"252",NA,1.34521376093229,18.9734698671578,10.2735631238694,5.56282535556787,0.258920886053174
"253",NA,1.48256984055042,18.4968742271558,9.61830207485084,5.00147936710628,0.190151093203749
"254",NA,3.02718707648191,10.9086443715248,3.35507973860007,1.03189357623098,0.00283984882582739
"255",NA,2.79489698674944,11.8365034158924,3.95601698916753,1.3221869557837,0.00551399628875291
"256",NA,1.97546766201655,15.8781343011306,7.06026749541363,3.13937243264435,0.0545696619880486
"257",NA,0.881051003932953,22.501020533815,13.9965470717464,8.70641976603711,0.810836083999427
"258",NA,0.938889569044113,22.0857747290838,13.489346418915,8.2388989764473,0.700261946300006
"259",NA,0.934479931990306,21.9846806688352,13.4637274085025,8.24537588064347,0.710290817779423
"260",NA,1.14529790480932,20.4264929468952,11.6845726865778,6.68392950384918,0.409380348534601
"261",NA,1.35126510688237,19.1308648610024,10.2675160695062,5.51056562280506,0.245386188693322
"262",NA,1.76227414608002,16.5162705188808,7.85997273404234,3.74050372384403,0.0913009615058358
"263",NA,2.27230034555708,14.0823632747344,5.79917716154634,2.38812584897153,0.0282820818325931
"264",NA,NA,NA,NA,NA,NA
"265",NA,NA,NA,NA,NA,NA
"266",NA,NA,NA,NA,NA,NA
"267",NA,0.754425868391991,19.8069949742126,12.7817727507029,8.24828374336002,0.923051845421575
"268",NA,0.697587918490171,20.8823927123452,13.7472247999912,9.05002565102458,1.11898351507246
"269",NA,0.596173869238959,22.2704399475659,15.141404586463,10.2944590852602,1.49551361196605
"270",NA,0.594545433918635,23.1362492111065,15.7855426843443,10.7702573379801,1.59242466820008
"271",NA,NA,NA,NA,NA,NA
"272",NA,NA,NA,NA,NA,NA
"273",NA,NA,NA,NA,NA,NA
"274",NA,NA,NA,NA,NA,NA
"275",NA,NA,NA,NA,NA,NA
"276",NA,NA,NA,NA,NA,NA
"277",NA,NA,NA,NA,NA,NA
"278",NA,NA,NA,NA,NA,NA
"279",NA,NA,NA,NA,NA,NA
"280",NA,NA,NA,NA,NA,NA
"281",NA,NA,NA,NA,NA,NA
"282",NA,NA,NA,NA,NA,NA
"283",NA,NA,NA,NA,NA,NA
"284",NA,NA,NA,NA,NA,NA
"285",NA,NA,NA,NA,NA,NA
"286",NA,NA,NA,NA,NA,NA
"287",NA,NA,NA,NA,NA,NA
"288",NA,NA,NA,NA,NA,NA
"289",NA,NA,NA,NA,NA,NA
"290",NA,NA,NA,NA,NA,NA
"291",NA,NA,NA,NA,NA,NA
"292",NA,NA,NA,NA,NA,NA
"293",NA,NA,NA,NA,NA,NA
"294",NA,NA,NA,NA,NA,NA
"295",NA,NA,NA,NA,NA,NA
"296",NA,3.17615440156725,11.9146945267658,3.79915461409722,1.21140963785449,0.00399311028755561
"297",NA,3.10854307810465,12.0594722547117,3.92071837241564,1.27468534535511,0.00463009304380883
"298",NA,3.20802313089371,11.6376181218754,3.67711940538901,1.16185348065963,0.00365905987878392
"299",NA,2.66088406244914,13.6447555117579,5.04035693015986,1.86190202979588,0.0128066191080856
"300",NA,2.26394399187782,15.2224408185098,6.29462822722893,2.60289036373511,0.0314691366902851
"301",NA,2.07001369649714,15.9298843607167,6.96234222050382,3.04297307486727,0.0485301714644323
"302",NA,1.75338897109032,17.0438375712682,8.15997239508993,3.90669936921226,0.0982689932247435
"303",NA,1.38813810348511,18.9444814307016,10.1088439029787,5.39411571800436,0.233353383315599
"304",NA,1.77142340317369,17.0731072829239,8.19314367196435,3.93177422932198,0.10006416551171
"305",NA,1.74772793054581,17.2135796796451,8.29143478819888,3.99381721445471,0.103557286127492
"306",NA,1.32855893806978,19.3713733738897,10.5533148278429,5.74933184684193,0.275905137718734
"307",NA,1.4118565862829,19.1108729614593,10.1546709835833,5.39574215122378,0.228548219858811
"308",NA,1.42622150616212,18.9193415408499,9.97578967987878,5.26003399866238,0.214385242107382
"309",NA,1.45066408813,18.7628226781786,9.8378914485998,5.15829146895868,0.204420825848
"310",NA,1.12799242138863,20.7234130565441,11.9935647519321,6.94121161732883,0.450682078897512
"311",NA,0.878420621156693,22.6732119982873,14.211608619173,8.90786094002957,0.861835498470702
"312",NA,0.969667755895191,21.7832560473519,13.2510253328153,8.06076336747915,0.671443712944168
"313",NA,1.03636799587144,21.3121066856134,12.6485984604711,7.50686196227749,0.552762473268077
"314",NA,1.53367361000606,18.3723452239544,9.34721744930011,4.75554279976104,0.162102173443142
"315",NA,2.12948173284531,15.2119472931246,6.52902343080394,2.80228074279836,0.0408158380684325
"316",NA,2.68586342675345,12.5003440351357,4.58019969442055,1.67821215014602,0.0110830450612262
"317",NA,2.63456010818481,12.3620313446966,4.59803837277149,1.71023323659094,0.0121750035562011
"318",NA,NA,NA,NA,NA,NA
"319",NA,NA,NA,NA,NA,NA
"320",NA,NA,NA,NA,NA,NA
"321",NA,NA,NA,NA,NA,NA
"322",NA,0.772229871579579,19.3059595354704,12.411628713249,7.97932509039588,0.876300538366929
"323",NA,0.753341354429722,20.6662505125306,13.3471294081656,8.62013471337254,0.968601107832852
"324",NA,0.529942642897367,23.3767374802322,16.3614960460723,11.4514933100485,1.92334717352035
"325",NA,NA,NA,NA,NA,NA
"326",NA,NA,NA,NA,NA,NA
"327",NA,NA,NA,NA,NA,NA
"328",NA,NA,NA,NA,NA,NA
"329",NA,NA,NA,NA,NA,NA
"330",NA,NA,NA,NA,NA,NA
"331",NA,NA,NA,NA,NA,NA
"332",NA,NA,NA,NA,NA,NA
"333",NA,NA,NA,NA,NA,NA
"334",NA,NA,NA,NA,NA,NA
"335",NA,NA,NA,NA,NA,NA
"336",NA,NA,NA,NA,NA,NA
"337",NA,NA,NA,NA,NA,NA
"338",NA,NA,NA,NA,NA,NA
"339",NA,NA,NA,NA,NA,NA
"340",NA,NA,NA,NA,NA,NA
"341",NA,NA,NA,NA,NA,NA
"342",NA,NA,NA,NA,NA,NA
"343",NA,NA,NA,NA,NA,NA
"344",NA,NA,NA,NA,NA,NA
"345",NA,NA,NA,NA,NA,NA
"346",NA,NA,NA,NA,NA,NA
"347",NA,3.26130431890488,11.3168997228417,3.52646927670891,1.09888625543544,0.00322861251297228
"348",NA,3.16092330217361,11.6539909441328,3.73182979477065,1.19500295511635,0.00402350677241205
"349",NA,3.02700365914239,12.157998384855,4.04573542276499,1.34627218995231,0.00549300327333743
"350",NA,3.04067759513855,12.3747647758532,4.09825516453617,1.35725370929237,0.00540718525532152
"351",NA,2.70836131572723,13.5589037849747,4.93878045669723,1.79893247907578,0.0115342821997905
"352",NA,2.53419668674469,14.2402809079276,5.44922361453456,2.08521434325571,0.0171092539109507
"353",NA,2.45249502767216,14.6010579760835,5.71689752479822,2.23839377684676,0.0205976133045823
"354",NA,2.10767393762415,15.9578834133288,6.90387583170437,2.98683103924551,0.0452688097735815
"355",NA,1.79158840396188,17.2414310870121,8.16179699768319,3.86365435068619,0.0918460866948331
"356",NA,1.39366732537746,18.8806181052615,9.99800414034266,5.29432279351346,0.220442809940178
"357",NA,1.66834455728531,17.5341733113435,8.65347539838327,4.27066820549676,0.125032286674863
"358",NA,1.18840851717525,20.5276534092493,11.672740659998,6.63752801156398,0.394615389395988
"359",NA,1.76782076196237,17.3303498634046,8.26243082878064,3.93920282847501,0.0970310821819915
"360",NA,1.6550684928894,18.0899322834807,8.96451984105092,4.44239451653341,0.13276010355272
"361",NA,1.3257593686382,19.9033280933792,10.8753848054832,5.94242300144155,0.289439777402939
"362",NA,1.28303168217341,20.0967053319361,11.0928576635418,6.12296837273392,0.313729165843446
"363",NA,1.36908030780879,19.6611046700858,10.5872600722218,5.70110773111367,0.258129463604041
"364",NA,2.0493868291378,15.8026195425127,6.82300697256393,2.94593083269622,0.0442034533681163
"365",NA,0.977965351194143,22.1772014673214,13.465283740349,8.17568738216485,0.674633828078221
"366",NA,0.951787428723441,22.137451852701,13.5241494480573,8.26213511430281,0.703078716232603
"367",NA,1.70077416631911,17.6296134618063,8.59625097158374,4.19155705974753,0.115533216209799
"368",NA,2.43488246202469,13.9424778772201,5.48375532977796,2.15683128793058,0.0203004984824599
"369",NA,2.63102984428406,12.2889064333196,4.573125705469,1.70181771921686,0.0121454203513936
"370",NA,NA,NA,NA,NA,NA
"371",NA,NA,NA,NA,NA,NA
"372",NA,NA,NA,NA,NA,NA
"373",NA,NA,NA,NA,NA,NA
"374",NA,NA,NA,NA,NA,NA
"375",NA,NA,NA,NA,NA,NA
"376",NA,NA,NA,NA,NA,NA
"377",NA,0.621098197996616,21.2878187487863,14.3076416074356,9.61623221160188,1.31883173092541
"378",NA,0.564496040344238,22.8971143871185,15.7310803560248,10.8077762544144,1.65434210766412
"379",NA,NA,NA,NA,NA,NA
"380",NA,NA,NA,NA,NA,NA
"381",NA,NA,NA,NA,NA,NA
"382",NA,NA,NA,NA,NA,NA
"383",NA,NA,NA,NA,NA,NA
"384",NA,NA,NA,NA,NA,NA
"385",NA,NA,NA,NA,NA,NA
"386",NA,NA,NA,NA,NA,NA
"387",NA,NA,NA,NA,NA,NA
"388",NA,NA,NA,NA,NA,NA
"389",NA,NA,NA,NA,NA,NA
"390",NA,NA,NA,NA,NA,NA
"391",NA,NA,NA,NA,NA,NA
"392",NA,NA,NA,NA,NA,NA
"393",NA,NA,NA,NA,NA,NA
"394",NA,NA,NA,NA,NA,NA
"395",NA,NA,NA,NA,NA,NA
"396",NA,NA,NA,NA,NA,NA
"397",NA,NA,NA,NA,NA,NA
"398",NA,NA,NA,NA,NA,NA
"399",NA,NA,NA,NA,NA,NA
"400",NA,NA,NA,NA,NA,NA
"401",NA,3.60411214828491,10.3676704084161,2.91240171080333,0.818128218872074,0.00143110615030987
"402",NA,4.19499229192734,8.24960288760395,1.83498633561251,0.408162053102486,0.000222244786538418
"403",NA,3.58379174470902,10.2446920008327,2.82484564382441,0.778915843520245,0.00124156544370778
"404",NA,2.92564395070076,12.4694201373554,4.22044367906087,1.42846617179607,0.00634496477270037
"405",NA,2.70563999414444,13.6336154384773,4.95793323590523,1.80297750678224,0.011466700809236
"406",NA,3.01705542477694,12.148789357257,3.91338848605185,1.26058728918656,0.00437192524909727
"407",NA,2.4181496609341,14.6620371127936,5.75885633937069,2.26192486640016,0.0211440329246162
"408",NA,2.06877746365287,16.0900327653213,7.01363354117573,3.05723774260586,0.048112721375419
"409",NA,1.37203055620193,19.7259700367571,10.6281578139556,5.72634645129553,0.260001436068518
"410",NA,1.3456132799387,19.699242866568,10.7059451086282,5.81835867730127,0.275853106594599
"411",NA,0.974860754880038,21.8178825220827,13.2372454276991,8.03124071897393,0.660249002170314
"412",NA,1.05843147093599,21.3829916397609,12.637442174817,7.46878394812062,0.538522028318004
"413",NA,1.08933577934901,21.1023107646521,12.4030311337268,7.28996852619013,0.511345867486202
"414",NA,1.35091890560256,19.8942136591063,10.7909259634297,5.85316339431799,0.274821257744503
"415",NA,1.62515402585268,17.7022511672574,8.54744515478212,4.12709197173409,0.108313669448871
"416",NA,1.29809125445106,20.2365342446088,11.1353889247665,6.12737759376194,0.309115593491144
"417",NA,1.34893738478422,19.9538115105238,10.8613587790685,5.91210929628315,0.282510065687095
"418",NA,1.18765440831582,21.277399981667,12.198108412994,6.99304656505773,0.433048038828428
"419",NA,0.91531742811203,23.248296343254,14.4603996560885,8.99434328978172,0.837365908662494
"420",NA,1.32230829379775,20.1856149277457,11.0152900007716,6.01104371778723,0.290883872045124
"421",NA,1.86007468700409,16.8088437027307,7.79050095280978,3.61071268012744,0.0772201536925606
"422",NA,NA,NA,NA,NA,NA
"423",NA,NA,NA,NA,NA,NA
"424",NA,NA,NA,NA,NA,NA
"425",NA,NA,NA,NA,NA,NA
"426",NA,NA,NA,NA,NA,NA
"427",NA,NA,NA,NA,NA,NA
"428",NA,NA,NA,NA,NA,NA
"429",NA,NA,NA,NA,NA,NA
